pillar,cluster_id,canonical_concept,keyword,term,source,provenance,confidence,nearest_A_cluster_id,nearest_A_cluster_name,nearest_A_pillar,nearest_A_sim
social,6,social impact,young_people,young people,A,original,1,6,social impact,social,
social,6,social impact,youth,youth,A,original,1,6,social impact,social,
social,6,social impact,youth_development,youth development,A,original,1,6,social impact,social,
social,7,human exploitation,child_and_force_labor,child and force labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,child_and_force_labour,child and force labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,child_labor,child labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,child_labor_and_force_labor,child labor and force labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,child_labor_force_labor,child labor force labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,child_labor_or_force_labor,child labor or force labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,child_labour,child labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,child_labour_and_force_labour,child labour and force labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,child_or_force_labor,child or force labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,child_or_force_labour,child or force labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,compulsory_labor,compulsory labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,compulsory_labour,compulsory labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,force_labor,force labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,force_labour,force labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_and_child_labor,forced and child labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_and_child_labour,forced and child labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_and_compulsory,forced and compulsory,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_and_compulsory_labor,forced and compulsory labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_and_compulsory_labour,forced and compulsory labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_compulsory_or_child_labour,forced compulsory or child labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_labor,forced labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_labor_and_child_labor,forced labor and child labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_labor_child_labor,forced labor child labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_labour,forced labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_labour_child_labour,forced labour child labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_or_child_labor,forced or child labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_or_child_labour,forced or child labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_or_compulsory,forced or compulsory,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_or_compulsory_labor,forced or compulsory labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_or_compulsory_labour,forced or compulsory labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_or_involuntary_labour,forced or involuntary labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,forced_or_mandatory,forced or mandatory,A,original,1,7,human exploitation,social,
social,7,human exploitation,form_of_modern_slavery,form of modern slavery,A,original,1,7,human exploitation,social,
social,7,human exploitation,human,human,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_and_labor,human and labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_and_labour,human and labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_capital,human capital,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_dignity,human dignity,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_resource,human resource,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_resource_hr,human resource hr,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_right,human right,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_right_abuse,human right abuse,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_right_and_fundamental_freedom,human right and fundamental freedom,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_right_infringement,human right infringement,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_right_labor,human right labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_right_labour,human right labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_right_violation,human right violation,A,original,1,7,human exploitation,social,
social,7,human exploitation,human_trafficking,human trafficking,A,original,1,7,human exploitation,social,
social,7,human exploitation,humanitarian,humanitarian,A,original,1,7,human exploitation,social,
social,7,human exploitation,humanity,humanity,A,original,1,7,human exploitation,social,
social,7,human exploitation,illegal_labour,illegal labour,A,original,1,7,human exploitation,social,
social,7,human exploitation,labor,labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,labor_and_child_labor,labor and child labor,A,original,1,7,human exploitation,social,
social,7,human exploitation,labor_practice,labor practice,A,original,1,7,human exploitation,social,
social,7,human exploitation,labor_right,labor right,A,original,1,7,human exploitation,social,
social,7,human exploitation,labor_standard,labor standard,A,original,1,7,human exploitation,social,
social,7,human exploitation,labour,labour,A,original,1,7,human exploitation,social,
